,major_violation_personal_hygiene,restaurant_address_address,restaurant_address_city,:@computed_region_5s6d_2f32,minor_violation_personal_hygiene,:@computed_region_x3q3_gi3e,major_violation_inadequate_cooking,major_violation_improper_holding_temperature,restaurant_address_zip,major_violation_unsafe_food_source,inspection_date,:@computed_region_3ini_iehf,w3alcd,minor_violation_unsafe_food_source,major_violation_contaminated_equipment,minor_violation_improper_holding_temperature,minor_violation_inadequate_cooking,minor_violation_contaminated_equipment,indbdate,restaurant_address_state,doing_business_as,:@computed_region_5bih_7r3y,coordinates,major_sum,minor_sum
334,0,150 BERKELEY SQ,BERKELEY,1496,0,1,0,0,,0,2019-06-26T00:00:00.000,11,FA0001917,0,0,0,0,0,2019-10-14T05:00:02.000,CA,JUICE APPEAL,32,"[-122.267779, 37.87048]",0,0
335,0,2207 FOURTH ST,BERKELEY,1502,0,8,0,0,,0,2019-05-09T00:00:00.000,5,FA0000448,0,0,0,0,0,2019-10-14T05:00:01.000,CA,JUNE TAYLOR COMPANY,11,"[-122.298989, 37.864728]",0,0
336,0,1025 UNIVERSITY AVE,BERKELEY,1502,0,5,0,0,,0,2019-05-16T00:00:00.000,6,FA0001119,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KABANA RESTAURANT 1025,24,"[-122.29318, 37.868944]",0,0
337,0,2987 SACRAMENTO ST,BERKELEY,1495,0,7,0,0,,0,2019-07-02T00:00:00.000,4,FA0001531,0,0,0,0,1,2019-10-14T05:00:01.000,CA,KAFFA ETHIOPIAN CUISINE,33,"[-122.278994, 37.853509]",0,1
338,0,1400 1A SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-09-17T00:00:00.000,7,FA0001503,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KAMADO SUSHI,8,"[-122.269551, 37.881957]",0,0
339,0,1100 EASTSHORE HWY,BERKELEY,1502,0,,0,0,,0,2019-07-29T00:00:00.000,,FA0000801,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KAN'S CAFETERIA,,"[-122.308114, 37.885683]",0,0
340,0,2521 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-05-14T00:00:00.000,12,FA0001791,0,0,0,0,0,2019-10-14T05:00:02.000,CA,KATHMANDU MARKET & DELI,20,"[-122.258463, 37.864705]",0,0
341,0,2521 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-09-30T00:00:00.000,12,FA0001990,0,0,0,0,0,2019-10-14T05:00:02.000,CA,KATSUMI SUSHI,18,"[-122.257926, 37.867947]",0,0
342,0,1956 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-03-13T00:00:00.000,11,FA0001471,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KAZE,3,"[-122.268466, 37.872771]",0,0
343,0,1235 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-05-15T00:00:00.000,5,FA0001955,0,0,0,0,0,2019-10-14T05:00:02.000,CA,KC'S BBQ LLC,27,"[-122.284341, 37.850884]",0,0
344,0,1025 GILMAN ST,BERKELEY,1502,0,5,0,0,,0,2019-05-31T00:00:00.000,9,FA0002071,0,0,0,0,0,2019-10-14T05:00:02.000,CA,KIKKA @ WHOLE FOODS GILMAN,11,"[-122.296973, 37.880245]",0,0
345,0,1316 GILMAN ST,BERKELEY,1498,0,5,0,0,,0,2019-06-24T00:00:00.000,9,FA0001156,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KIKU SUSHI,12,"[-122.289344, 37.881281]",0,0
346,0,2429 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-02T00:00:00.000,14,FA0001364,0,0,1,0,0,2019-10-14T05:00:01.000,CA,KING DONG RESTAURANT,32,"[-122.267425, 37.865082]",0,1
347,0,3043 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-07-11T00:00:00.000,5,FA0002065,0,0,1,0,0,2019-10-14T05:00:02.000,CA,KING OF KABAB,27,"[-122.286202, 37.850878]",0,1
348,0,2521 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-08T00:00:00.000,12,FA0000678,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KINGPIN DONUTS,18,"[-122.257926, 37.867947]",0,0
349,0,1699 SOLANO AVE,BERKELEY,1499,0,,0,0,,0,2019-08-06T00:00:00.000,1,FA0001424,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KING TSIN RESTAURANT,14,"[-122.282546, 37.891191]",0,0
350,0,2995 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-24T00:00:00.000,13,FA0000195,0,0,1,0,1,2019-10-14T05:00:01.000,CA,KING YEN,1,"[-122.252969, 37.856239]",0,2
351,0,2439 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-01-31T00:00:00.000,12,FA0000769,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KIP'S,18,"[-122.259528, 37.867745]",0,0
352,0,2566 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-10-02T00:00:00.000,12,FA0000983,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KIRAKU,20,"[-122.258686, 37.863658]",0,0
353,0,1511-D SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-01T00:00:00.000,7,FA0000670,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KIRALA 2,8,"[-122.269181, 37.879781]",0,0
354,0,2100 WARD ST,BERKELEY,1497,0,7,0,0,,0,2019-04-12T00:00:00.000,2,FA0000630,0,0,1,0,0,2019-10-14T05:00:01.000,CA,KIRALA RESTAURANT,13,"[-122.266689, 37.85948]",0,1
355,0,1767 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-14T00:00:00.000,1,FA0000212,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KIRIN RESTAURANT,14,"[-122.280801, 37.89129]",0,0
356,0,2395 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-27T00:00:00.000,12,FA0002024,0,0,0,0,0,2019-10-14T05:00:02.000,CA,KOJA KITCHEN,18,"[-122.258845, 37.867084]",0,0
357,0,2556 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-05-28T00:00:00.000,12,FA0001787,0,0,0,0,0,2019-10-14T05:00:02.000,CA,KORYO BBQ,20,"[-122.258655, 37.863888]",0,0
358,0,2002 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-07-15T00:00:00.000,11,FA0000693,0,0,0,0,0,2019-10-14T05:00:01.000,CA,K'S COFFEE HOUSE,32,"[-122.270507, 37.86998]",0,0
359,0,2131 CARLETON ST,BERKELEY,1496,0,7,0,0,,0,2019-07-15T00:00:00.000,2,FA0000695,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KYAKAMEENA SANITORIUM,13,"[-122.265073, 37.861512]",0,0
360,0,1599 SOLANO AVE,BERKELEY,1499,0,,0,0,,0,2019-07-31T00:00:00.000,1,FA0000405,0,0,0,0,0,2019-10-14T05:00:01.000,CA,KYOTO,14,"[-122.284579, 37.891082]",0,0
361,0,1585 SOLANO AVE,BERKELEY,1499,0,,0,0,,0,2019-01-09T00:00:00.000,1,FA0000247,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LA BEDAINE,14,"[-122.284863, 37.891066]",0,0
362,0,2530 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-16T00:00:00.000,12,FA0000312,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LA BURRITA,18,"[-122.257487, 37.868004]",0,0
363,0,1832 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-09-03T00:00:00.000,7,FA0000432,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LA BURRITA,4,"[-122.260292, 37.875831]",0,0
364,0,1106 UNIVERSITY AVE,BERKELEY,1494,0,8,0,0,,0,2019-06-25T00:00:00.000,6,FA0001786,0,0,0,0,0,2019-10-14T05:00:02.000,CA,LA CAPILLA,28,"[-122.291881, 37.869086]",0,0
365,0,2512 BANCROFT WY,BERKELEY,1496,0,2,0,0,,0,2019-05-28T00:00:00.000,,FA0000301,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LADLE & LEAF,18,"[-122.258713, 37.868774]",0,0
366,0,1329 GILMAN ST,BERKELEY,1498,0,5,0,0,,0,2019-07-10T00:00:00.000,9,FA0000181,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LALIME'S,12,"[-122.288663, 37.881117]",0,0
367,0,1290 6TH ST,BERKELEY,1502,0,5,0,0,,0,2019-05-30T00:00:00.000,9,FA0001305,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LAMA BEANS,11,"[-122.301433, 37.87965]",0,0
368,0,2026 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-07-24T00:00:00.000,6,FA0001607,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LA MARCHA,28,"[-122.292088, 37.868684]",0,0
369,0,2936 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-12T00:00:00.000,13,FA0000201,0,0,1,0,1,2019-10-14T05:00:01.000,CA,LA MEDITERRANEE,19,"[-122.253106, 37.857596]",0,2
370,0,1255 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2019-05-17T00:00:00.000,8,FA0000927,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LA MISSION MEXICAN GRILL,2,"[-122.287821, 37.869709]",0,0
371,0,2033 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-07-09T00:00:00.000,6,FA0000014,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LANESPLITTER PUB,28,"[-122.291872, 37.868537]",0,0
372,0,2701 8TH ST,BERKELEY,1502,0,8,0,0,,0,2019-06-25T00:00:00.000,5,FA0001685,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LA NOISETTE SWEETS,11,"[-122.291833, 37.856919]",0,0
373,0,2377 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-16T00:00:00.000,14,FA0000350,0,0,1,0,1,2019-10-14T05:00:01.000,CA,LA NOTE,32,"[-122.267556, 37.866195]",0,2
374,0,1335 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-18T00:00:00.000,9,FA0000175,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LA PALMITA,12,"[-122.295434, 37.87951]",0,0
375,0,920 UNIVERSITY AVE,BERKELEY,1502,0,8,0,0,,0,2019-08-19T00:00:00.000,6,FA0000248,0,0,0,0,1,2019-10-14T05:00:01.000,CA,LA QUINTA,22,"[-122.295794, 37.868308]",0,1
376,0,1834 40 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-09-03T00:00:00.000,7,FA0000433,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LA VAL'S PIZZA,4,"[-122.26023, 37.875525]",0,0
377,0,1820 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-06-26T00:00:00.000,1,FA0002021,0,0,0,0,0,2019-10-14T05:00:02.000,CA,LAVENDER BAKERY & CAFE,14,"[-122.279597, 37.891349]",0,0
378,0,2629 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-09-20T00:00:00.000,12,FA0000547,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LE BATEAU IVRE/DRUNKEN BOAT,20,"[-122.258784, 37.86234]",0,0
379,0,1399 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2018-08-08T00:00:00.000,8,FA0000092,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LEDGER'S LIQUOR,2,"[-122.284626, 37.870121]",0,0
380,0,1849 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-03-08T00:00:00.000,11,FA0001812,0,0,0,0,0,2019-10-14T05:00:02.000,CA,LES ARCEAUX,3,"[-122.268562, 37.874179]",0,0
381,0,1942 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-03-13T00:00:00.000,11,FA0001477,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LHASA KARNAK HERB COMPANY,3,"[-122.268532, 37.872989]",0,0
382,0,2506 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2018-10-25T00:00:00.000,5,FA0001850,0,0,0,0,0,2019-10-14T05:00:02.000,CA,LHASA KARNAK HERB COMPANY,16,"[-122.289574, 37.860897]",0,0
383,0,2495 SACRAMENTO ST,BERKELEY,1494,0,1,0,0,,0,2019-07-16T00:00:00.000,10,FA0000793,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LIK LIQUORS,29,"[-122.28105, 37.862346]",0,0
384,0,1580 HOPKINS ST,BERKELEY,1499,0,3,0,0,,0,2019-07-24T00:00:00.000,7,FA0000188,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LILLY'S RESTAURANT,14,"[-122.28163, 37.881836]",0,0
385,0,1453 DWIGHT WAY,BERKELEY,1494,0,8,0,0,,0,2019-08-06T00:00:00.000,10,FA0001979,0,0,0,0,0,2019-10-14T05:00:02.000,CA,LILLY THAI KITCHEN,16,"[-122.281982, 37.862076]",0,0
386,0,1109 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2019-05-21T00:00:00.000,6,FA0001923,0,0,0,0,0,2019-10-14T05:00:02.000,CA,LITTLE CAESAR'S PIZZA,2,"[-122.2909, 37.869314]",0,0
387,0,2468-A TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-26T00:00:00.000,12,FA0001592,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LITTLE GEM BELGIAN WAFFLES,18,"[-122.258559, 37.865706]",0,0
388,0,124 125 BERKELEY SQ,BERKELEY,1496,0,1,0,0,,0,2019-07-31T00:00:00.000,11,FA0000249,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LITTLE HUNAN,32,"[-122.267717, 37.871141]",0,0
389,0,2517-A DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-10-04T00:00:00.000,12,FA0001200,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LITTLE LOTUS HOUSE RESTAURANT,18,"[-122.258302, 37.8679]",0,0
390,0,2283 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-10-02T00:00:00.000,11,FA0000048,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LITTLE PLEARN THAI KITCHEN,32,"[-122.267753, 37.867946]",0,0
391,0,1400 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-04T00:00:00.000,7,FA0000706,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LOCOCO'S,8,"[-122.269551, 37.881957]",0,0
392,0,2301 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-09-10T00:00:00.000,5,FA0000796,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LO-COST LIQUOR,28,"[-122.290557, 37.864445]",0,0
393,0,2512 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-14T00:00:00.000,5,FA0001487,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LONG BRANCH,16,"[-122.289516, 37.860716]",0,0
394,0,1725 UNIVERSITY AVE,BERKELEY,1495,0,5,0,0,,0,2019-04-24T00:00:00.000,8,FA0001750,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LONG LIFE VEGI HOUSE,6,"[-122.276743, 37.871132]",0,0
395,0,3105 SHATTUCK AVE,BERKELEY,1497,0,7,0,0,,0,2019-07-26T00:00:00.000,2,FA0001532,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LOS CILANTROS,26,"[-122.266176, 37.852811]",0,0
396,0,1510-G WALNUT ST,BERKELEY,1501,0,3,0,0,,0,2018-12-14T00:00:00.000,7,FA0000673,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LOVE AT FIRST BITE,8,"[-122.268142, 37.880013]",0,0
397,0,2043 ALLSTON WY,BERKELEY,1496,0,1,0,0,,0,2019-07-22T00:00:00.000,11,FA0000043,0,0,0,0,0,2019-10-14T05:00:01.000,CA,"LOX, STOCK AND BAGEL",32,"[-122.269429, 37.869185]",0,0
398,0,2057 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-05-15T00:00:00.000,6,FA0000273,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LUCA CUCINA ITALIANA,28,"[-122.291875, 37.868544]",0,0
399,0,2016 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-21T00:00:00.000,11,FA0001749,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LUCIA'S PIZZARIA,32,"[-122.268388, 37.871885]",0,0
400,0,1926 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,,11,FA0002106,0,0,0,0,0,2019-10-14T05:00:02.000,CA,LUCKY BIRD,3,"[-122.268574, 37.87335]",0,0
401,0,2140 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-24T00:00:00.000,11,FA0000361,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LUCKY HOUSE,32,"[-122.267511, 37.872214]",0,0
402,0,729 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-07-22T00:00:00.000,5,FA0000477,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LUNCH BOX CAFE,11,"[-122.2947, 37.852908]",0,0
403,0,1511-C SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-02T00:00:00.000,7,FA0000669,0,0,0,0,0,2019-10-14T05:00:01.000,CA,LUSH GELATO,8,"[-122.269181, 37.879781]",0,0
404,0,1801 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-06-06T00:00:00.000,11,FA0002060,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MAD SEOUL,3,"[-122.268609, 37.87455]",0,0
405,0,1576 HOPKINS ST,BERKELEY,1499,0,3,0,0,,0,2019-07-23T00:00:00.000,7,FA0000186,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MAGNANI POULTRY,14,"[-122.281843, 37.88173]",0,0
406,0,1889 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-19T00:00:00.000,1,FA0001869,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MAIN STREET PIZZA LLC DBA VENUS,14,"[-122.277545, 37.891466]",0,0
407,0,2020 KITTREDGE ST,BERKELEY,1496,0,1,0,0,,0,2019-07-23T00:00:00.000,11,FA0001759,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MAISON BLEUE,32,"[-122.268904, 37.868356]",0,0
408,0,2519-D DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-22T00:00:00.000,12,FA0000677,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MANDARIN HOUSE RESTAURANT,18,"[-122.258021, 37.867935]",0,0
409,0,3198 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2018-12-28T00:00:00.000,3,FA0000024,0,0,0,0,0,2019-10-14T05:00:01.000,CA,M AND H MARKET,26,"[-122.27082, 37.850614]",0,0
410,0,1789 FOURTH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-19T00:00:00.000,6,FA0000110,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MANHATTAN BAGEL,11,"[-122.300795, 37.870436]",0,0
411,0,2977 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-03T00:00:00.000,13,FA0000395,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MANPUKU,1,"[-122.253008, 37.85662]",0,0
412,0,1265 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,,8,FA0002132,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MARINA LIQUOR,2,"[-122.287577, 37.869742]",0,0
413,0,1313 9TH ST,BERKELEY,1502,0,5,0,1,,0,2019-05-16T00:00:00.000,9,FA0002036,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MARIN PIZZA,11,"[-122.297941, 37.879532]",1,0
414,0,1786 FOURTH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-22T00:00:00.000,6,FA0000573,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MARKET HALL FOODS,11,"[-122.300744, 37.870274]",0,0
415,0,1469 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-09-20T00:00:00.000,7,FA0000418,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MASSE'S PASTRIES,8,"[-122.269289, 37.88069]",0,0
416,0,1998 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-01-18T00:00:00.000,11,FA0001872,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MCDONALD'S,3,"[-122.26843, 37.872408]",0,0
417,0,1198 SAN PABLO AVE,BERKELEY,1498,0,5,0,0,,0,2019-02-14T00:00:00.000,9,FA0001873,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MCDONALD'S,12,"[-122.296562, 37.882594]",0,0
418,0,2449 SACRAMENTO ST,BERKELEY,1494,0,1,0,1,,0,2019-08-06T00:00:00.000,10,FA0000270,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MEHAK INDIAN CUISINE,29,"[-122.281055, 37.862398]",1,0
419,0,1701 UNIVERSITY AVE,BERKELEY,1495,0,5,0,0,,0,2019-04-23T00:00:00.000,8,FA0001541,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MELOMELO KAVA BAR,6,"[-122.277225, 37.871072]",0,0
420,0,1862 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-08-29T00:00:00.000,7,FA0001255,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MENCHIE'S,4,"[-122.260209, 37.875424]",0,0
421,0,2438 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-10-08T00:00:00.000,12,FA0001821,0,0,1,0,0,2019-10-14T05:00:02.000,CA,MEZZO,18,"[-122.258662, 37.866211]",0,1
422,0,2054 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-06-26T00:00:00.000,6,FA0000278,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MIDDLE EAST MARKET,28,"[-122.29202, 37.868472]",0,0
423,0,990 UNIVERSITY AVE,BERKELEY,1502,0,8,0,0,,0,2018-10-04T00:00:00.000,6,FA0000005,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MILAN  1099/1617,22,"[-122.29454, 37.868561]",0,0
424,0,2865 7TH ST,BERKELEY,1502,0,8,0,0,,0,2019-07-23T00:00:00.000,5,FA0000996,0,0,1,0,0,2019-10-14T05:00:01.000,CA,MINT LEAF VIETNAMESE RESTAURANT,11,"[-122.291839, 37.853301]",0,1
425,0,2032 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-04-29T00:00:00.000,6,FA0000012,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MI RANCHITO BAYSIDE MARKET,28,"[-122.292047, 37.868558]",0,0
426,0,2600 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-15T00:00:00.000,5,FA0000638,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MISSOURI LOUNGE & CAFE,11,"[-122.289022, 37.859184]",0,0
427,0,2049 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-07-02T00:00:00.000,6,FA0001845,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MISTER BOLENCA,28,"[-122.291899, 37.868619]",0,0
428,0,3201 07 COLLEGE AVE,BERKELEY,1491,0,6,0,0,,0,2019-07-15T00:00:00.000,13,FA0000151,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MITAMA,,"[-122.252454, 37.851092]",0,0
429,0,2082 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2018-12-06T00:00:00.000,6,FA0000280,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MI TIERRA FOODS #2,28,"[-122.291919, 37.868162]",0,0
430,0,2082 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-09-10T00:00:00.000,6,FA0000280,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MI TIERRA FOODS #2,28,"[-122.291919, 37.868162]",0,0
431,0,2082 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-26T00:00:00.000,6,FA0000280,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MI TIERRA FOODS #2,28,"[-122.291919, 37.868162]",0,0
432,0,2082 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-30T00:00:00.000,6,FA0000280,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MI TIERRA FOODS #2,28,"[-122.291919, 37.868162]",0,0
433,0,1401 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2019-04-25T00:00:00.000,8,FA0002040,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MODA,2,"[-122.283926, 37.87021]",0,0
434,0,2025 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-07-03T00:00:00.000,11,FA0002023,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MODERN COFFEE,32,"[-122.269956, 37.870055]",0,0
435,0,2152 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-06-03T00:00:00.000,11,FA0002100,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MOE SUSHI AND GRILL,32,"[-122.266503, 37.870519]",0,0
436,0,2517 SACRAMENTO ST,BERKELEY,1494,0,7,0,0,,0,2019-09-20T00:00:00.000,10,FA0000646,0,0,0,0,1,2019-10-14T05:00:01.000,CA,MO'JOE CAFE,33,"[-122.280806, 37.861575]",0,1
437,0,2107 ADDISON ST,BERKELEY,1496,0,1,0,0,,0,2019-06-20T00:00:00.000,11,FA0001769,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MOMO ISLAND,32,"[-122.267392, 37.871293]",0,0
438,0,2505 HEARST AVE,BERKELEY,1501,0,2,0,0,,0,2019-09-10T00:00:00.000,7,FA0002094,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MOMO MASALA,31,"[-122.260226, 37.875072]",0,0
439,0,1446 UNIVERSITY AVE,BERKELEY,1494,0,1,0,0,,0,2019-07-25T00:00:00.000,8,FA0000592,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MONTE CRISTO TAQUERIA,28,"[-122.283267, 37.870181]",0,0
440,0,1582 HOPKINS ST,BERKELEY,1499,0,3,0,0,,0,2019-07-25T00:00:00.000,7,FA0000189,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MONTEREY FISH MARKET,14,"[-122.281611, 37.881846]",0,0
441,0,1550 HOPKINS ST,BERKELEY,1499,0,3,0,0,,0,2019-07-24T00:00:00.000,7,FA0000951,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MONTEREY MARKET,14,"[-122.282344, 37.881472]",0,0
442,0,2701 8TH ST,BERKELEY,1502,0,8,0,0,,0,2019-08-27T00:00:00.000,5,FA0001318,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MORELL'S BREAD,11,"[-122.291833, 37.856919]",0,0
443,0,1746 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-12T00:00:00.000,1,FA0002019,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MOUNTAIN MIKE'S PIZZA,14,"[-122.281238, 37.891267]",0,0
444,0,1610 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-17T00:00:00.000,9,FA0001582,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MOUNTAIN MIKE'S PIZZA,2,"[-122.294097, 37.874943]",0,0
445,0,2598 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-09-16T00:00:00.000,12,FA0000530,0,0,1,0,1,2019-10-14T05:00:01.000,CA,MOUNT EVEREST RESTURANT,20,"[-122.258731, 37.863332]",0,2
